adjusted_edge_jaccard,config,div_fn,div_fp,div_jaccard,div_tp,edge_fn,edge_fp,edge_jaccard,edge_tp,edges_fragmented,edges_lost_to_detection,edges_recovered,missed_gt_nodes,safe_divisions_added,spurious_pred_nodes,stem,t_pred,t_true,weight,wrong_association_edges
0.9472002108199954,base,1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,24,44171,44b6_12dfb391,44953,58672.0,806,0
0.804833436297106,base,1,0,0.0,0,25,31,0.8181818181818182,252,17,8,252,5,26,21976,44b6_267148e4,22251,19130.0,308,0
0.8818229511188156,base,0,1,0.5,1,12,21,0.8571428571428571,198,12,0,198,0,40,39923,44b6_2a2eff9f,40137,56367.0,231,0
0.9774175677101697,base,0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,11,8199,44b6_341df25f,8413,7436.0,209,0
0.9829874384981172,base,0,0,1.0,1,11,7,0.980110497237569,887,5,6,887,6,4,4929,6bba_062c8d37,5853,6030.0,905,0
0.8083259617254472,base,2,0,0.0,0,39,20,0.8383561643835616,306,7,32,306,26,6,28848,6bba_07e24132,29181,21485.0,365,0
0.9950752546782322,base,1,0,0.0,0,6,2,0.9931623931623932,1162,0,6,1162,5,4,7107,6bba_085bf656,8300,8463.0,1170,0
0.8910581134757357,base,4,0,0.0,0,94,132,0.8871692461308038,1777,77,17,1777,13,24,27816,6bba_09961292,29753,31117.0,2003,0
0.9472222959992582,gap45,1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,24,44157,44b6_12dfb391,44939,58672.0,806,0
0.8049146984745522,gap45,1,0,0.0,0,25,31,0.8181818181818182,252,17,8,252,5,27,21957,44b6_267148e4,22232,19130.0,308,0
0.8818503227572364,gap45,0,1,0.5,1,12,21,0.8571428571428571,198,12,0,198,0,41,39905,44b6_2a2eff9f,40119,56367.0,231,0
0.9774708453122144,gap45,0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,11,8195,44b6_341df25f,8409,7436.0,209,0
0.9829874384981172,gap45,0,0,1.0,1,11,7,0.980110497237569,887,5,6,887,6,4,4929,6bba_062c8d37,5853,6030.0,905,0
0.8083259617254472,gap45,2,0,0.0,0,39,20,0.8383561643835616,306,7,32,306,26,6,28848,6bba_07e24132,29181,21485.0,365,0
0.9950752546782322,gap45,1,0,0.0,0,6,2,0.9931623931623932,1162,0,6,1162,5,4,7107,6bba_085bf656,8300,8463.0,1170,0
0.891075219930332,gap45,4,0,0.0,0,94,132,0.8871692461308038,1777,77,17,1777,13,26,27810,6bba_09961292,29747,31117.0,2003,0
0.9471907457431684,tight55,1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,24,44177,44b6_12dfb391,44959,58672.0,806,0
0.813196071598181,tight55,1,0,0.0,0,24,29,0.826797385620915,253,16,8,253,5,29,22002,44b6_267148e4,22277,19130.0,306,0
0.8818396782311838,tight55,0,1,0.5,1,12,21,0.8571428571428571,198,12,0,198,0,40,39912,44b6_2a2eff9f,40126,56367.0,231,0
0.9774175677101697,tight55,0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,11,8199,44b6_341df25f,8413,7436.0,209,0
0.9851842557125876,tight55,0,0,1.0,1,10,6,0.9823008849557522,888,4,6,888,6,4,4929,6bba_062c8d37,5853,6030.0,904,0
0.815443563354791,tight55,2,0,0.0,0,38,18,0.8457300275482094,307,6,32,307,26,6,28846,6bba_07e24132,29179,21485.0,363,0
0.9933698735632566,tight55,1,0,0.0,0,7,3,0.9914602903501281,1161,1,6,1161,5,4,7107,6bba_085bf656,8300,8463.0,1171,0
0.8943248531817481,tight55,4,0,0.0,0,92,127,0.8903903903903904,1779,75,17,1779,13,25,27805,6bba_09961292,29742,31117.0,1998,0
0.9472033658456044,relaxed9,1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,24,44169,44b6_12dfb391,44951,58672.0,806,0
0.807442170916973,relaxed9,1,0,0.0,0,25,30,0.8208469055374593,252,17,8,252,5,25,21979,44b6_267148e4,22254,19130.0,307,0
0.8818579259901309,relaxed9,0,1,0.5,1,12,21,0.8571428571428571,198,12,0,198,0,40,39900,44b6_2a2eff9f,40114,56367.0,231,0
0.9774442065111921,relaxed9,0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,11,8197,44b6_341df25f,8411,7436.0,209,0
0.9778623988226638,relaxed9,0,0,1.0,1,15,8,0.9746136865342163,883,6,9,883,9,3,4908,6bba_062c8d37,5829,6030.0,906,0
0.810499684165032,relaxed9,2,0,0.0,0,39,19,0.8406593406593407,306,7,32,306,26,10,28860,6bba_07e24132,29193,21485.0,364,0
0.9951926081454618,relaxed9,1,0,0.0,0,6,2,0.9931623931623932,1162,0,6,1162,5,3,7097,6bba_085bf656,8290,8463.0,1170,0
0.8942353884974713,relaxed9,4,1,0.0,0,93,126,0.8903355032548823,1778,76,17,1778,13,26,27817,6bba_09961292,29754,31117.0,1997,0
0.947208098384018,bonus125,1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,24,44166,44b6_12dfb391,44948,58672.0,806,0
0.804889036734306,bonus125,1,0,0.0,0,25,31,0.8181818181818182,252,17,8,252,5,25,21963,44b6_267148e4,22238,19130.0,308,0
0.8818047033598685,bonus125,0,1,0.5,1,12,21,0.8571428571428571,198,12,0,198,0,40,39935,44b6_2a2eff9f,40149,56367.0,231,0
0.9774175677101697,bonus125,0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,11,8199,44b6_341df25f,8413,7436.0,209,0
0.9829874384981172,bonus125,0,0,1.0,1,11,7,0.980110497237569,887,5,6,887,6,4,4929,6bba_062c8d37,5853,6030.0,905,0
0.8082869411918477,bonus125,2,0,0.0,0,39,20,0.8383561643835616,306,7,32,306,26,7,28858,6bba_07e24132,29191,21485.0,365,0
0.9950752546782322,bonus125,1,0,0.0,0,6,2,0.9931623931623932,1162,0,6,1162,5,4,7107,6bba_085bf656,8300,8463.0,1170,0
0.8910809220818642,bonus125,4,0,0.0,0,94,132,0.8871692461308038,1777,77,17,1777,13,24,27808,6bba_09961292,29745,31117.0,2003,0
0.9472002108199954,gap2step40,1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,24,44171,44b6_12dfb391,44953,58672.0,806,0
0.804833436297106,gap2step40,1,0,0.0,0,25,31,0.8181818181818182,252,17,8,252,5,26,21976,44b6_267148e4,22251,19130.0,308,0
0.8818229511188156,gap2step40,0,1,0.5,1,12,21,0.8571428571428571,198,12,0,198,0,40,39923,44b6_2a2eff9f,40137,56367.0,231,0
0.9774175677101697,gap2step40,0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,11,8199,44b6_341df25f,8413,7436.0,209,0
0.9829874384981172,gap2step40,0,0,1.0,1,11,7,0.980110497237569,887,5,6,887,6,4,4929,6bba_062c8d37,5853,6030.0,905,0
0.8083259617254472,gap2step40,2,0,0.0,0,39,20,0.8383561643835616,306,7,32,306,26,6,28848,6bba_07e24132,29181,21485.0,365,0
0.9950752546782322,gap2step40,1,0,0.0,0,6,2,0.9931623931623932,1162,0,6,1162,5,4,7107,6bba_085bf656,8300,8463.0,1170,0
0.8910581134757357,gap2step40,4,0,0.0,0,94,132,0.8871692461308038,1777,77,17,1777,13,24,27816,6bba_09961292,29753,31117.0,2003,0
0.9472002108199954,reuse28,1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,24,44171,44b6_12dfb391,44953,58672.0,806,0
0.804833436297106,reuse28,1,0,0.0,0,25,31,0.8181818181818182,252,17,8,252,5,26,21976,44b6_267148e4,22251,19130.0,308,0
0.8818229511188156,reuse28,0,1,0.5,1,12,21,0.8571428571428571,198,12,0,198,0,40,39923,44b6_2a2eff9f,40137,56367.0,231,0
0.9774175677101697,reuse28,0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,11,8199,44b6_341df25f,8413,7436.0,209,0
0.9829874384981172,reuse28,0,0,1.0,1,11,7,0.980110497237569,887,5,6,887,6,4,4929,6bba_062c8d37,5853,6030.0,905,0
0.8083259617254472,reuse28,2,0,0.0,0,39,20,0.8383561643835616,306,7,32,306,26,6,28848,6bba_07e24132,29181,21485.0,365,0
0.9950752546782322,reuse28,1,0,0.0,0,6,2,0.9931623931623932,1162,0,6,1162,5,4,7107,6bba_085bf656,8300,8463.0,1170,0
0.8910581134757357,reuse28,4,0,0.0,0,94,132,0.8871692461308038,1777,77,17,1777,13,24,27816,6bba_09961292,29753,31117.0,2003,0
